name,type,location,price,duration,rating,source,review_text
City Hotel — booking 54265,hotel,CHN,93.15,1.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 27279,hotel,PRT,286.1,7.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 79523,hotel,PRT,115.2,3.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 3797,hotel,PRT,48.0,2.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 45009,hotel,PRT,101.5,2.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 87019,hotel,ARG,80.75,4.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 113526,hotel,FRA,125.0,4.0,3.8,kaggle:hotel_booking_demand,
City Hotel — booking 100261,hotel,DEU,86.9,4.0,3.9,kaggle:hotel_booking_demand,
City Hotel — booking 110227,hotel,PRT,102.0,1.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 42481,hotel,FRA,75.0,2.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 115558,hotel,BRA,139.5,4.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 4104,hotel,PRT,50.0,2.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 94400,hotel,PRT,0.0,1.0,3.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 35476,hotel,USA,114.6,6.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 6280,hotel,PRT,110.0,3.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 113188,hotel,BEL,126.0,2.0,5.0,kaggle:hotel_booking_demand,
Resort Hotel — booking 20527,hotel,CHN,40.5,1.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 14122,hotel,,0.0,2.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 89656,hotel,BEL,105.3,2.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 97412,hotel,ESP,130.0,2.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 40890,hotel,ESP,62.0,4.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 40714,hotel,RUS,90.0,3.0,3.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 39210,hotel,PRT,254.31,5.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 90477,hotel,USA,73.33,3.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 55791,hotel,PRT,92.86,2.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 107791,hotel,FRA,91.8,4.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 119072,hotel,FRA,150.33,5.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 63480,hotel,PRT,80.0,2.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 86793,hotel,GBR,101.0,2.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 108880,hotel,PRT,99.28,5.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 22755,hotel,PRT,56.0,1.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 67451,hotel,POL,144.0,4.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 4304,hotel,PRT,52.0,7.0,3.2,kaggle:hotel_booking_demand,
City Hotel — booking 94134,hotel,DEU,115.0,2.0,3.9,kaggle:hotel_booking_demand,
City Hotel — booking 116554,hotel,DEU,98.1,4.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 99940,hotel,PRT,95.0,5.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 18479,hotel,GBR,65.9,4.0,4.0,kaggle:hotel_booking_demand,
City Hotel — booking 90309,hotel,ITA,120.18,4.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 37345,hotel,GBR,123.6,7.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 7451,hotel,GBR,205.0,4.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 112146,hotel,IRL,144.0,3.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 27869,hotel,DEU,72.0,9.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 75680,hotel,PRT,62.0,4.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 110881,hotel,NLD,124.5,6.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 44322,hotel,PRT,62.0,4.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 78523,hotel,KOR,126.0,2.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 2628,hotel,PRT,39.0,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 107394,hotel,DEU,142.2,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 78389,hotel,PRT,65.0,3.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 117844,hotel,GBR,67.15,5.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 80788,hotel,PRT,105.0,1.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 45089,hotel,DEU,109.0,2.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 63415,hotel,FRA,74.8,4.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 90120,hotel,PRT,112.01,4.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 76818,hotel,PRT,65.0,1.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 107228,hotel,GBR,91.8,5.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 33056,hotel,POL,55.0,3.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 52219,hotel,PRT,140.0,2.0,4.1,kaggle:hotel_booking_demand,
City Hotel — booking 99422,hotel,FRA,120.0,2.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 21767,hotel,PRT,50.0,1.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 22405,hotel,ESP,51.0,1.0,3.2,kaggle:hotel_booking_demand,
City Hotel — booking 119339,hotel,JPN,96.8,5.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 58785,hotel,PRT,110.0,1.0,4.0,kaggle:hotel_booking_demand,
City Hotel — booking 72147,hotel,PRT,80.0,2.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 115797,hotel,DEU,89.1,2.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 72206,hotel,PRT,110.0,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 109638,hotel,AUT,84.0,3.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 38780,hotel,GBR,189.0,5.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 90690,hotel,DZA,109.0,2.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 47589,hotel,PRT,60.0,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 113780,hotel,PRT,132.0,5.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 119288,hotel,AUT,177.75,6.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 9878,hotel,PRT,55.0,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 76364,hotel,PRT,109.0,2.0,3.9,kaggle:hotel_booking_demand,
City Hotel — booking 50593,hotel,DEU,145.0,3.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 32778,hotel,PRT,43.0,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 66333,hotel,DEU,172.8,4.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 73682,hotel,ESP,162.0,7.0,3.9,kaggle:hotel_booking_demand,
City Hotel — booking 84837,hotel,ESP,51.0,2.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 83643,hotel,DEU,81.1,3.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 108903,hotel,PRT,115.0,2.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 18024,hotel,PRT,35.1,1.0,4.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 33756,hotel,GBR,44.0,5.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 42583,hotel,PRT,114.5,2.0,3.9,kaggle:hotel_booking_demand,
City Hotel — booking 44405,hotel,PRT,112.2,2.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 109208,hotel,ITA,183.67,3.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 56117,hotel,DZA,124.25,4.0,5.0,kaggle:hotel_booking_demand,
City Hotel — booking 91922,hotel,PRT,95.0,4.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 59090,hotel,PRT,65.0,2.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 40285,hotel,PRT,62.0,4.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 90560,hotel,DEU,115.0,2.0,3.8,kaggle:hotel_booking_demand,
City Hotel — booking 68082,hotel,LUX,132.33,3.0,3.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 24337,hotel,PRT,50.0,2.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 6396,hotel,IRL,119.0,10.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 40242,hotel,ITA,94.5,3.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 107263,hotel,RUS,134.8,5.0,3.8,kaggle:hotel_booking_demand,
City Hotel — booking 73245,hotel,IRL,155.0,3.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 93732,hotel,GBR,72.76,4.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 44292,hotel,PRT,86.0,3.0,4.1,kaggle:hotel_booking_demand,
City Hotel — booking 88148,hotel,USA,90.0,4.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 70442,hotel,ITA,117.0,2.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 111358,hotel,PRT,65.0,3.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 88910,hotel,FRA,116.1,3.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 48195,hotel,PRT,87.3,2.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 112447,hotel,BEL,159.9,3.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 5397,hotel,PRT,80.0,4.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 68717,hotel,PRT,90.0,3.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 38478,hotel,HKG,92.0,1.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 62206,hotel,ITA,105.4,4.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 78637,hotel,PRT,120.0,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 83375,hotel,PRT,127.0,2.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 98864,hotel,FRA,85.0,3.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 40346,hotel,PRT,62.0,2.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 106777,hotel,PRT,75.0,4.0,3.8,kaggle:hotel_booking_demand,
City Hotel — booking 115045,hotel,PRT,120.0,2.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 103575,hotel,BRA,65.0,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 70360,hotel,IRL,168.75,4.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 12063,hotel,PRT,63.0,4.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 99658,hotel,FRA,80.0,3.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 23647,hotel,GBR,35.1,3.0,3.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 30011,hotel,PRT,83.06,7.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 27330,hotel,PRT,219.0,1.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 2548,hotel,PRT,45.55,6.0,3.9,kaggle:hotel_booking_demand,
City Hotel — booking 60438,hotel,PRT,65.0,2.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 26394,hotel,USA,221.0,1.0,3.9,kaggle:hotel_booking_demand,
City Hotel — booking 84566,hotel,FRA,62.0,3.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 13584,hotel,PRT,204.74,19.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 59036,hotel,PRT,100.0,3.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 37522,hotel,IRL,103.6,10.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 62978,hotel,PRT,80.0,2.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 85701,hotel,PRT,73.8,5.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 17073,hotel,GBR,78.88,7.0,3.9,kaggle:hotel_booking_demand,
City Hotel — booking 72744,hotel,GBR,130.5,7.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 69615,hotel,FRA,285.0,3.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 75094,hotel,PRT,62.0,2.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 105414,hotel,DNK,128.0,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 52137,hotel,GBR,95.82,3.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 7656,hotel,PRT,238.16,7.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 27405,hotel,PRT,349.0,7.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 108881,hotel,PRT,67.59,3.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 40952,hotel,PRT,96.0,1.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 112817,hotel,PRT,128.0,2.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 115359,hotel,ITA,150.0,4.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 94658,hotel,MAR,107.1,2.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 100120,hotel,PRT,129.0,1.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 24405,hotel,PRT,42.0,4.0,3.5,kaggle:hotel_booking_demand,
Coastal B&B Nice,bed_and_breakfast,Nice,135.0,2.0,4.3,booking:export_sample,Lovely hosts.
Resort Hotel — booking 39501,hotel,PRT,131.49,7.0,3.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 22671,hotel,ESP,52.65,2.0,3.8,kaggle:hotel_booking_demand,
City Hotel — booking 86421,hotel,ISR,65.0,3.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 32818,hotel,IRL,43.0,1.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 41815,hotel,ESP,90.0,4.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 66305,hotel,GBR,117.0,4.0,4.1,kaggle:hotel_booking_demand,
City Hotel — booking 107154,hotel,PRT,110.0,2.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 91667,hotel,PRT,131.74,5.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 1847,hotel,PRT,83.0,5.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 86570,hotel,PRT,61.0,2.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 117415,hotel,AUT,195.0,7.0,4.1,kaggle:hotel_booking_demand,
City Hotel — booking 112006,hotel,DEU,130.0,5.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 22013,hotel,GBR,43.0,1.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 63780,hotel,FRA,69.7,4.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 102666,hotel,PRT,79.2,1.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 38303,hotel,NLD,120.0,1.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 79441,hotel,PRT,70.0,2.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 66690,hotel,PRT,90.0,2.0,3.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 39819,hotel,ESP,181.8,3.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 56388,hotel,FRA,152.15,5.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 96627,hotel,BGR,142.2,3.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 80152,hotel,PRT,92.5,4.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 117485,hotel,DEU,75.65,7.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 48139,hotel,FRA,80.33,4.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 58810,hotel,PRT,90.0,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 112714,hotel,GBR,170.3,7.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 24777,hotel,PRT,128.0,1.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 56927,hotel,FRA,106.2,3.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 41894,hotel,ESP,62.0,2.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 8665,hotel,PRT,55.0,2.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 80815,hotel,DEU,37.33,3.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 52149,hotel,PRT,100.0,3.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 92151,hotel,FRA,107.1,5.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 111726,hotel,USA,160.0,3.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 109849,hotel,RUS,113.0,4.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 56842,hotel,PRT,149.4,2.0,4.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 34074,hotel,PRT,56.7,3.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 57898,hotel,CHN,119.07,2.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 78976,hotel,PRT,85.85,4.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 47387,hotel,CHN,73.56,5.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 1524,hotel,GBR,71.69,5.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 119373,hotel,NLD,82.35,4.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 42,hotel,IRL,79.5,5.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 19324,hotel,GBR,43.0,2.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 106769,hotel,PRT,108.0,1.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 46978,hotel,DEU,89.0,2.0,3.9,kaggle:hotel_booking_demand,
City Hotel — booking 61745,hotel,USA,88.0,2.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 59439,hotel,PRT,95.0,2.0,3.2,kaggle:hotel_booking_demand,
City Hotel — booking 59504,hotel,PRT,110.0,3.0,3.8,kaggle:hotel_booking_demand,
City Hotel — booking 82671,hotel,ITA,109.0,3.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 70134,hotel,SVN,181.8,4.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 60903,hotel,PRT,52.0,2.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 47212,hotel,PRT,80.3,3.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 5612,hotel,IRL,48.98,4.0,3.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 4391,hotel,PRT,25.0,1.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 100985,hotel,ITA,102.0,4.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 103907,hotel,FRA,95.0,3.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 119089,hotel,AUS,112.67,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 95042,hotel,ITA,90.95,7.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 17519,hotel,PRT,59.0,1.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 45204,hotel,PRT,146.0,1.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 56769,hotel,PRT,108.0,4.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 96578,hotel,SWE,166.05,4.0,4.1,kaggle:hotel_booking_demand,
City Hotel — booking 42088,hotel,PRT,90.0,3.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 9780,hotel,PRT,32.22,4.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 85181,hotel,FRA,75.95,4.0,3.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 4166,hotel,PRT,151.0,6.0,3.9,kaggle:hotel_booking_demand,
City Hotel — booking 83831,hotel,ESP,79.0,2.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 6524,hotel,IRL,81.0,3.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 113038,hotel,BEL,110.0,2.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 49253,hotel,GBR,90.95,4.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 71097,hotel,GBR,120.0,2.0,4.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 26277,hotel,PRT,118.0,1.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 92578,hotel,NOR,125.0,2.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 54199,hotel,FRA,114.3,2.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 21914,hotel,PRT,37.0,1.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 13281,hotel,ESP,262.0,4.0,3.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 18930,hotel,DEU,39.0,2.0,4.1,kaggle:hotel_booking_demand,
Resort Hotel — booking 29875,hotel,ESP,59.9,1.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 28231,hotel,GBR,90.61,7.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 62983,hotel,PRT,80.0,2.0,4.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 7988,hotel,PRT,149.1,1.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 50900,hotel,FRA,116.1,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 76855,hotel,ITA,104.0,2.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 77796,hotel,ITA,170.0,1.0,4.1,kaggle:hotel_booking_demand,
City Hotel — booking 44371,hotel,DEU,94.5,4.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 25779,hotel,PRT,97.0,8.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 100819,hotel,DEU,93.3,3.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 12478,hotel,PRT,188.5,5.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 118355,hotel,ESP,199.5,2.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 119133,hotel,GBR,140.0,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 57039,hotel,TZA,124.25,4.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 33964,hotel,PRT,35.0,1.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 67025,hotel,PRT,120.0,4.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 70943,hotel,PRT,115.0,2.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 76895,hotel,PRT,89.25,5.0,4.0,kaggle:hotel_booking_demand,
City Hotel — booking 57343,hotel,PRT,96.0,2.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 99810,hotel,PRT,150.0,1.0,4.1,kaggle:hotel_booking_demand,
City Hotel — booking 80703,hotel,FRA,73.0,2.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 26099,hotel,CHE,224.5,4.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 113437,hotel,BRA,114.0,2.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 116591,hotel,BEL,120.0,2.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 95647,hotel,FRA,53.4,6.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 104731,hotel,AUT,93.6,6.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 9918,hotel,PRT,35.0,2.0,3.2,kaggle:hotel_booking_demand,
City Hotel — booking 82311,hotel,DEU,48.33,6.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 15171,hotel,IRL,8.0,7.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 66283,hotel,PRT,100.0,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 103464,hotel,FRA,64.67,5.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 110000,hotel,GBR,108.0,3.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 92126,hotel,PRT,80.75,4.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 32344,hotel,BEL,82.0,7.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 59570,hotel,ITA,128.7,3.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 8428,hotel,GBR,74.62,10.0,3.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 3788,hotel,BRA,47.4,4.0,4.0,kaggle:hotel_booking_demand,
City Hotel — booking 46016,hotel,ESP,62.0,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 44747,hotel,ESP,62.0,2.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 70356,hotel,PRT,90.0,3.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 5912,hotel,DEU,54.5,2.0,5.0,kaggle:hotel_booking_demand,
City Hotel — booking 104775,hotel,BRA,144.5,4.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 8172,hotel,GBR,66.0,3.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 26298,hotel,IRL,106.55,7.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 34516,hotel,GBR,28.8,7.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 114857,hotel,PRT,102.0,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 107663,hotel,FRA,93.93,4.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 28541,hotel,CN,81.8,10.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 104885,hotel,GBR,98.0,2.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 84355,hotel,POL,97.0,1.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 36886,hotel,PRT,75.0,1.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 14548,hotel,,41.0,1.0,4.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 20830,hotel,ESP,53.0,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 85395,hotel,PRT,63.75,4.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 18680,hotel,PRT,94.63,7.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 72139,hotel,PRT,80.0,2.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 32535,hotel,ITA,48.0,3.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 4417,hotel,PRT,72.0,13.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 75802,hotel,PRT,62.0,4.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 81417,hotel,PRT,65.0,2.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 109952,hotel,GBR,89.1,4.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 15379,hotel,CHE,157.25,4.0,4.4,kaggle:hotel_booking_demand,
