name,type,location,price,duration,rating,source,review_text,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,cost_per_day,cluster,cluster_label
City Hotel — booking 92704,hotel,PRT,0.0,2.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,0.0,0,budget
Resort Hotel — booking 12848,hotel,PRT,175.0,3.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,58.333333333333336,2,premium
City Hotel — booking 106393,hotel,PRT,158.4,1.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,158.4,2,premium
Resort Hotel — booking 6538,hotel,NOR,69.71,7.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,9.958571428571428,0,budget
Resort Hotel — booking 13392,hotel,PRT,437.0,6.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,72.83333333333333,2,premium
Resort Hotel — booking 22405,hotel,ESP,51.0,1.0,3.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,51.0,0,budget
City Hotel — booking 63511,hotel,ESP,129.7,5.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,25.939999999999998,1,mid-range
City Hotel — booking 117476,hotel,FRA,140.0,2.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,70.0,1,mid-range
Resort Hotel — booking 11763,hotel,BEL,89.87,7.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,12.838571428571429,0,budget
Resort Hotel — booking 18348,hotel,PRT,66.0,2.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,33.0,0,budget
Resort Hotel — booking 22005,hotel,NLD,70.0,6.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,11.666666666666666,0,budget
City Hotel — booking 106725,hotel,PRT,88.0,1.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,88.0,1,mid-range
Resort Hotel — booking 22960,hotel,USA,101.0,4.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,25.25,1,mid-range
City Hotel — booking 96804,hotel,DEU,139.5,1.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,139.5,2,premium
City Hotel — booking 70134,hotel,SVN,181.8,4.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,45.45,2,premium
Resort Hotel — booking 35729,hotel,ESP,108.33,3.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,36.11,1,mid-range
City Hotel — booking 73153,hotel,DEU,107.1,1.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,107.1,1,mid-range
City Hotel — booking 49762,hotel,PRT,115.0,2.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,57.5,1,mid-range
City Hotel — booking 86659,hotel,PRT,104.0,1.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,104.0,1,mid-range
City Hotel — booking 45463,hotel,DEU,56.52,4.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,14.13,0,budget
Resort Hotel — booking 2503,hotel,ESP,76.8,5.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,15.36,0,budget
Resort Hotel — booking 16321,hotel,IRL,138.6,3.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,46.199999999999996,1,mid-range
City Hotel — booking 62945,hotel,KAZ,98.0,2.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,49.0,1,mid-range
City Hotel — booking 103043,hotel,ITA,68.0,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,22.666666666666668,0,budget
City Hotel — booking 58490,hotel,PRT,250.0,1.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,250.0,2,premium
Resort Hotel — booking 12948,hotel,GBR,232.0,6.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,38.666666666666664,2,premium
Resort Hotel — booking 13440,hotel,HUN,160.0,5.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,32.0,1,mid-range
Resort Hotel — booking 15036,hotel,PRT,48.0,1.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,48.0,0,budget
Resort Hotel — booking 30622,hotel,POL,49.0,5.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,9.8,0,budget
City Hotel — booking 58168,hotel,PRT,65.0,2.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,32.5,0,budget
City Hotel — booking 49065,hotel,PRT,75.0,1.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,75.0,1,mid-range
City Hotel — booking 62132,hotel,DEU,74.8,4.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,18.7,0,budget
Resort Hotel — booking 32446,hotel,PRT,45.0,1.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,45.0,0,budget
Resort Hotel — booking 9102,hotel,IRL,66.02,7.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,9.43142857142857,0,budget
City Hotel — booking 63733,hotel,AUS,84.6,3.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,28.2,0,budget
Resort Hotel — booking 8876,hotel,IRL,58.0,8.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,7.25,0,budget
Resort Hotel — booking 40018,hotel,DEU,99.0,9.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,11.0,0,budget
City Hotel — booking 73953,hotel,PRT,62.0,2.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
City Hotel — booking 64213,hotel,PRT,95.0,3.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.666666666666668,1,mid-range
City Hotel — booking 82835,hotel,PRT,75.0,2.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,37.5,0,budget
Resort Hotel — booking 5670,hotel,ESP,65.0,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,21.666666666666668,0,budget
City Hotel — booking 45710,hotel,LUX,75.0,4.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,18.75,0,budget
City Hotel — booking 86881,hotel,PRT,90.0,2.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,45.0,1,mid-range
City Hotel — booking 54192,hotel,ESP,94.5,2.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,47.25,1,mid-range
Resort Hotel — booking 39304,hotel,ESP,230.0,3.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,76.66666666666667,2,premium
City Hotel — booking 59238,hotel,GBR,94.05,4.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,23.5125,0,budget
City Hotel — booking 41030,hotel,FRA,114.0,1.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,114.0,1,mid-range
Resort Hotel — booking 12247,hotel,RUS,228.0,9.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,25.333333333333332,2,premium
Resort Hotel — booking 32264,hotel,FRA,62.0,5.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,12.4,0,budget
Resort Hotel — booking 13506,hotel,ESP,270.0,7.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,38.57142857142857,2,premium
Resort Hotel — booking 24053,hotel,ESP,137.0,2.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,68.5,1,mid-range
City Hotel — booking 100619,hotel,FRA,90.9,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,45.45,1,mid-range
Resort Hotel — booking 10850,hotel,HUN,153.57,7.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,21.93857142857143,1,mid-range
City Hotel — booking 93074,hotel,FRA,90.95,5.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,18.19,0,budget
City Hotel — booking 67589,hotel,PRT,120.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,60.0,1,mid-range
City Hotel — booking 113245,hotel,FRA,157.5,3.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,52.5,1,mid-range
City Hotel — booking 109789,hotel,ESP,110.67,3.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,36.89,1,mid-range
City Hotel — booking 96587,hotel,ITA,96.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,48.0,1,mid-range
City Hotel — booking 83594,hotel,DEU,71.0,5.0,5.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,14.2,0,budget
Resort Hotel — booking 296,hotel,PRT,100.0,2.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,50.0,1,mid-range
Resort Hotel — booking 20859,hotel,PRT,75.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,37.5,0,budget
Resort Hotel — booking 1927,hotel,GBR,73.98,9.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,8.22,0,budget
Resort Hotel — booking 11343,hotel,IRL,54.86,7.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,7.837142857142857,0,budget
Resort Hotel — booking 17538,hotel,USA,115.0,11.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,10.454545454545455,1,mid-range
City Hotel — booking 112895,hotel,ESP,313.67,3.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,104.55666666666667,2,premium
Resort Hotel — booking 3364,hotel,ESP,68.0,3.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,22.666666666666668,0,budget
Resort Hotel — booking 5036,hotel,PRT,56.0,3.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,18.666666666666668,0,budget
City Hotel — booking 49194,hotel,PRT,62.0,2.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
Resort Hotel — booking 22375,hotel,ESP,149.0,5.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,29.8,1,mid-range
Resort Hotel — booking 34549,hotel,IRL,27.0,4.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,6.75,0,budget
City Hotel — booking 60721,hotel,BRA,88.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,44.0,1,mid-range
Resort Hotel — booking 31676,hotel,ESP,48.0,1.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,48.0,0,budget
Resort Hotel — booking 18626,hotel,PRT,45.0,1.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,45.0,0,budget
Resort Hotel — booking 34419,hotel,FRA,37.7,8.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,4.7125,0,budget
City Hotel — booking 89322,hotel,BEL,80.75,3.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,26.916666666666668,0,budget
City Hotel — booking 53382,hotel,GBR,108.45,4.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,27.1125,1,mid-range
Resort Hotel — booking 22030,hotel,GBR,41.93,7.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,5.99,0,budget
Resort Hotel — booking 37190,hotel,PRT,135.0,1.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,135.0,2,premium
Resort Hotel — booking 22668,hotel,PRT,42.0,4.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,10.5,0,budget
City Hotel — booking 93222,hotel,CN,79.56,6.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,13.26,0,budget
City Hotel — booking 118030,hotel,PRT,0.0,1.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,0.0,0,budget
City Hotel — booking 92683,hotel,CN,181.7,1.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,181.7,2,premium
Resort Hotel — booking 38296,hotel,FRA,120.0,1.0,4.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,120.0,1,mid-range
City Hotel — booking 95451,hotel,ITA,87.99,3.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,29.33,0,budget
Resort Hotel — booking 39657,hotel,GBR,136.85,10.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,13.684999999999999,1,mid-range
City Hotel — booking 79772,hotel,PRT,82.45,4.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,20.6125,0,budget
Resort Hotel — booking 12496,hotel,PRT,112.2,14.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,8.014285714285714,1,mid-range
Resort Hotel — booking 37042,hotel,IRL,121.5,5.0,5.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,24.3,1,mid-range
Resort Hotel — booking 2491,hotel,ESP,76.8,5.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,15.36,0,budget
Resort Hotel — booking 35046,hotel,ESP,117.0,4.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,29.25,1,mid-range
City Hotel — booking 107538,hotel,GBR,241.25,1.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,241.25,2,premium
Resort Hotel — booking 18635,hotel,FRA,45.2,3.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,15.066666666666668,0,budget
Resort Hotel — booking 29369,hotel,PRT,54.0,1.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,54.0,0,budget
City Hotel — booking 116302,hotel,BRA,152.1,1.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,152.1,2,premium
City Hotel — booking 46575,hotel,MAR,71.6,5.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,14.319999999999999,0,budget
City Hotel — booking 50457,hotel,GBR,132.6,4.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,33.15,1,mid-range
City Hotel — booking 65717,hotel,PRT,135.0,3.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,45.0,1,mid-range
City Hotel — booking 95727,hotel,ESP,134.1,2.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,67.05,1,mid-range
City Hotel — booking 54209,hotel,GBR,70.03,4.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,17.5075,0,budget
Resort Hotel — booking 20279,hotel,FRA,45.0,1.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,45.0,0,budget
Resort Hotel — booking 17984,hotel,PRT,48.0,4.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,12.0,0,budget
City Hotel — booking 54536,hotel,PRT,85.0,3.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,28.333333333333332,0,budget
City Hotel — booking 89677,hotel,BRA,140.4,4.0,4.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,35.1,1,mid-range
City Hotel — booking 46365,hotel,BEL,205.5,4.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,51.375,2,premium
Resort Hotel — booking 35762,hotel,PRT,76.5,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,38.25,0,budget
City Hotel — booking 95894,hotel,PRT,65.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,32.5,0,budget
City Hotel — booking 77306,hotel,PRT,95.0,2.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,47.5,1,mid-range
City Hotel — booking 76827,hotel,PRT,67.0,5.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,13.4,0,budget
City Hotel — booking 57750,hotel,PRT,120.0,3.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,40.0,1,mid-range
Resort Hotel — booking 21773,hotel,ESP,56.0,6.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,9.333333333333334,0,budget
City Hotel — booking 70414,hotel,PRT,105.0,3.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,35.0,1,mid-range
City Hotel — booking 63922,hotel,PRT,75.0,1.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,75.0,1,mid-range
City Hotel — booking 61564,hotel,IDN,78.0,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,26.0,0,budget
City Hotel — booking 43364,hotel,PRT,109.0,2.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,54.5,1,mid-range
Resort Hotel — booking 39169,hotel,PRT,141.0,1.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,141.0,2,premium
Resort Hotel — booking 5680,hotel,PRT,46.0,2.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,23.0,0,budget
City Hotel — booking 86789,hotel,FRA,108.0,1.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,108.0,1,mid-range
Resort Hotel — booking 388,hotel,PRT,134.0,1.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,134.0,2,premium
City Hotel — booking 117939,hotel,DNK,125.0,7.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,17.857142857142858,1,mid-range
City Hotel — booking 40723,hotel,RUS,60.0,3.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,20.0,0,budget
City Hotel — booking 96228,hotel,ESP,93.5,1.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,93.5,1,mid-range
City Hotel — booking 42107,hotel,VEN,155.33,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,51.77666666666667,1,mid-range
City Hotel — booking 81017,hotel,PRT,85.0,1.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,85.0,1,mid-range
Resort Hotel — booking 24073,hotel,GBR,37.4,7.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,5.3428571428571425,0,budget
City Hotel — booking 46193,hotel,PRT,59.14,7.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,8.448571428571428,0,budget
Resort Hotel — booking 37895,hotel,BRA,158.0,3.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,52.666666666666664,1,mid-range
Resort Hotel — booking 27972,hotel,PRT,131.1,7.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,18.728571428571428,1,mid-range
City Hotel — booking 69661,hotel,PRT,90.0,3.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,30.0,0,budget
City Hotel — booking 57467,hotel,PRT,75.0,3.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,25.0,0,budget
City Hotel — booking 83838,hotel,DEU,64.22,3.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,21.406666666666666,0,budget
City Hotel — booking 97022,hotel,BEL,168.3,2.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,84.15,2,premium
City Hotel — booking 83189,hotel,DEU,84.0,4.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,21.0,0,budget
City Hotel — booking 95796,hotel,DEU,135.9,3.0,4.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,45.300000000000004,1,mid-range
City Hotel — booking 81725,hotel,PRT,75.0,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,25.0,0,budget
City Hotel — booking 42075,hotel,PRT,114.0,4.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,28.5,1,mid-range
Resort Hotel — booking 13040,hotel,ESP,205.0,1.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,205.0,2,premium
City Hotel — booking 70934,hotel,BRA,99.0,1.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,99.0,1,mid-range
City Hotel — booking 116077,hotel,DEU,122.4,2.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,61.2,1,mid-range
City Hotel — booking 70665,hotel,CHN,189.0,3.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,63.0,2,premium
City Hotel — booking 58951,hotel,ROU,85.5,4.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,21.375,0,budget
City Hotel — booking 88025,hotel,DEU,127.8,1.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,127.8,2,premium
City Hotel — booking 75540,hotel,PRT,60.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,30.0,0,budget
City Hotel — booking 84316,hotel,PRT,93.0,3.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
City Hotel — booking 101849,hotel,HRV,86.67,6.0,3.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,14.445,0,budget
City Hotel — booking 53883,hotel,PRT,65.0,2.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,32.5,0,budget
City Hotel — booking 53329,hotel,PRT,119.22,4.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,29.805,1,mid-range
Resort Hotel — booking 1520,hotel,PRT,146.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,73.0,1,mid-range
Resort Hotel — booking 14504,hotel,PRT,40.0,1.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,40.0,0,budget
City Hotel — booking 43143,hotel,FRA,132.0,7.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,18.857142857142858,1,mid-range
City Hotel — booking 102546,hotel,FRA,93.0,1.0,4.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,93.0,1,mid-range
City Hotel — booking 45661,hotel,PRT,75.0,3.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,25.0,0,budget
City Hotel — booking 44540,hotel,BEL,100.2,3.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,33.4,1,mid-range
City Hotel — booking 75042,hotel,PRT,62.0,2.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
City Hotel — booking 91755,hotel,PRT,65.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,32.5,0,budget
City Hotel — booking 41727,hotel,ITA,94.5,3.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.5,1,mid-range
Resort Hotel — booking 18433,hotel,PRT,38.0,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,12.666666666666666,0,budget
Resort Hotel — booking 39948,hotel,PRT,174.4,5.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,34.88,1,mid-range
Resort Hotel — booking 9752,hotel,PRT,173.1,3.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,57.699999999999996,2,premium
Resort Hotel — booking 18940,hotel,PRT,36.0,4.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,9.0,0,budget
Resort Hotel — booking 28117,hotel,AUT,95.0,4.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,23.75,0,budget
Resort Hotel — booking 6298,hotel,GBR,64.9,7.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,9.271428571428572,0,budget
City Hotel — booking 66870,hotel,PRT,100.0,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,33.333333333333336,1,mid-range
Resort Hotel — booking 6424,hotel,PRT,95.4,3.0,4.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.8,1,mid-range
City Hotel — booking 100176,hotel,GBR,96.3,4.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,24.075,0,budget
Resort Hotel — booking 24011,hotel,PRT,46.0,2.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,23.0,0,budget
City Hotel — booking 83006,hotel,GBR,73.6,3.0,5.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,24.53333333333333,0,budget
Resort Hotel — booking 14406,hotel,PRT,113.63,8.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,14.20375,1,mid-range
City Hotel — booking 105086,hotel,NLD,82.88,4.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,20.72,0,budget
Resort Hotel — booking 949,hotel,IRL,221.0,5.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,44.2,2,premium
City Hotel — booking 60828,hotel,FRA,79.2,3.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,26.400000000000002,0,budget
Resort Hotel — booking 15728,hotel,IRL,135.0,5.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,27.0,1,mid-range
City Hotel — booking 90325,hotel,PRT,100.0,2.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,50.0,1,mid-range
Resort Hotel — booking 20428,hotel,PRT,30.0,1.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,30.0,0,budget
City Hotel — booking 64031,hotel,PRT,70.69,5.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,14.138,0,budget
City Hotel — booking 49043,hotel,PRT,96.0,2.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,48.0,1,mid-range
City Hotel — booking 84522,hotel,FRA,108.0,1.0,5.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,108.0,1,mid-range
Resort Hotel — booking 27848,hotel,FRA,215.0,1.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,215.0,2,premium
Resort Hotel — booking 20198,hotel,PRT,85.0,9.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,9.444444444444445,0,budget
City Hotel — booking 116717,hotel,DEU,95.5,2.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,47.75,1,mid-range
Resort Hotel — booking 12752,hotel,IRL,180.0,7.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,25.714285714285715,1,mid-range
Resort Hotel — booking 24841,hotel,GBR,52.36,6.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,8.726666666666667,0,budget
Resort Hotel — booking 17543,hotel,PRT,54.0,1.0,4.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,54.0,0,budget
Resort Hotel — booking 38545,hotel,GBR,134.85,7.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,19.264285714285712,1,mid-range
Resort Hotel — booking 10697,hotel,PRT,42.0,2.0,3.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,21.0,0,budget
